-0.259999990463257	-0.155000001192093	0.155000001192093	0.259999990463257	-0.00249999994412065
-0.200000002980232	-0.120000001043081	0.120000001043081	0.200000002980232	-0.00249999994412065
-0.155000001192093	-0.0949999988079071	0.0949999988079071	0.155000001192093	-0.00249999994412065
-0.120000001043081	-0.0749999992549419	0.0749999992549419	0.120000001043081	-0.00249999994412065
-0.0949999988079071	-0.0600000005215406	0.0600000005215406	0.0949999988079071	-0.00249999994412065
-0.0733333341777325	-0.0466666668653488	0.0466666668653488	0.0733333341777325	-0.00166666670702398
-0.0566666666418314	-0.0350000001490116	0.0350000001490116	0.0566666666418314	-0.000833333353511989
-0.0449999999254942	-0.0283333333209157	0.0283333333209157	0.0449999999254942	-0.000833333353511989
-0.0366666670888662	-0.0233333334326744	0.0233333334326744	0.0350000001490116	-0.000833333353511989
-0.0283333333209157	-0.0183333335444331	0.0183333335444331	0.0283333333209157	-0.000833333353511989
-0.0241666669026017	-0.0158333331346512	0.0158333331346512	0.0233333334326744	-0.000416666676755995
