-3.39999997615814	-2.26666665077209	2.20000004768372	3.33333325386047	-0.0333333350718021
-2.73333334922791	-1.86666667461395	1.80000001192093	2.73333334922791	-0.0333333350718021
-2.26666665077209	-1.53333336114883	1.46666663885117	2.20000004768372	-0.0333333350718021
-1.85000002384186	-1.25	1.25	1.80000001192093	-0.025000000372529
-1.5	-1.05000001192093	1	1.5	-0.025000000372529
-1.26666665077209	-0.866666674613953	0.866666674613953	1.23333334922791	-0.0166666675359011
-1.06666666269302	-0.733333319425583	0.699999988079071	1.03333330154419	-0.0166666675359011
-0.866666674613953	-0.616666674613953	0.583333313465118	0.849999994039536	-0.00833333376795053
-0.733333349227905	-0.516666650772095	0.5	0.699999988079071	0.00833333376795053
-0.616666674613953	-0.433333337306976	0.41666667163372	0.583333313465118	0.00833333376795053
